popularity,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.113714,0,0,0,Martin,George A. Romero,95,Horror,Laurel Entertainment Inc.,5/23/77,17,6.3,1977,0.0,0.0
0.112001,0,0,0,The Deep,Peter Yates,123,Mystery,EMI Films Ltd.|Casablanca Filmworks,6/17/77,27,5.7,1977,0.0,0.0
0.112001,0,0,0,The Deep,Peter Yates,123,Thriller,EMI Films Ltd.|Casablanca Filmworks,6/17/77,27,5.7,1977,0.0,0.0
0.112001,0,0,0,The Deep,Peter Yates,123,Adventure,EMI Films Ltd.|Casablanca Filmworks,6/17/77,27,5.7,1977,0.0,0.0
0.108321,0,0,0,Empire of the Ants,Bert I. Gordon,89,Horror,Cinema 77,6/29/77,11,4.6,1977,0.0,0.0
0.108321,0,0,0,Empire of the Ants,Bert I. Gordon,89,Science Fiction,Cinema 77,6/29/77,11,4.6,1977,0.0,0.0
0.046957,0,0,0,Day of the Animals,William Girdler,97,Science Fiction,Film Ventures International (FVI)|Montoro Productions Ltd.|Mid-America Pictures,5/13/77,11,5.5,1977,0.0,0.0
0.046957,0,0,0,Day of the Animals,William Girdler,97,Horror,Film Ventures International (FVI)|Montoro Productions Ltd.|Mid-America Pictures,5/13/77,11,5.5,1977,0.0,0.0
0.046957,0,0,0,Day of the Animals,William Girdler,97,Thriller,Film Ventures International (FVI)|Montoro Productions Ltd.|Mid-America Pictures,5/13/77,11,5.5,1977,0.0,0.0
0.097126,3,0,3,The Sentinel,Michael Winner,92,Horror,Universal Pictures,1/7/77,14,6.3,1977,0.0,10.793343097711
0.097126,3,0,3,The Sentinel,Michael Winner,92,Drama,Universal Pictures,1/7/77,14,6.3,1977,0.0,10.793343097711
0.097126,3,0,3,The Sentinel,Michael Winner,92,Mystery,Universal Pictures,1/7/77,14,6.3,1977,0.0,10.793343097711
0.140163,102000000,0,102000000,The Goodbye Girl,Herbert Ross,111,Comedy,Rastar Pictures|Metro-Goldwyn-Mayer (MGM),11/30/77,10,6.5,1977,0.0,366973665.322175
0.140163,102000000,0,102000000,The Goodbye Girl,Herbert Ross,111,Romance,Rastar Pictures|Metro-Goldwyn-Mayer (MGM),11/30/77,10,6.5,1977,0.0,366973665.322175
0.080226,0,0,0,Opening Night,John Cassavetes,144,Drama,Faces Distribution,12/22/77,10,6.2,1977,0.0,0.0
0.121361,-530000,530000,0,Rabid,David Cronenberg,91,Horror,Canadian Film Development Corporation (CFDC)|Cin̩pix|Famous Players Film Company|The Dilbar Syndicate|Cinema Entertainment Enterprises Ltd.,4/8/77,29,6.1,1977,1906823.94726228,0.0
0.121361,-530000,530000,0,Rabid,David Cronenberg,91,Science Fiction,Canadian Film Development Corporation (CFDC)|Cin̩pix|Famous Players Film Company|The Dilbar Syndicate|Cinema Entertainment Enterprises Ltd.,4/8/77,29,6.1,1977,1906823.94726228,0.0
0.071172,-200000,200000,0,Shock Waves,Ken Wiederhorn,85,Horror,Zopix Company,7/15/77,11,4.9,1977,719556.20651407,0.0
9.432768,2544505847,237000000,2781505847,Avatar,James Cameron,162,Action,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment,12/10/09,8458,7.1,2009,240886902.887613,2827123750.41189
9.432768,2544505847,237000000,2781505847,Avatar,James Cameron,162,Adventure,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment,12/10/09,8458,7.1,2009,240886902.887613,2827123750.41189
9.432768,2544505847,237000000,2781505847,Avatar,James Cameron,162,Fantasy,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment,12/10/09,8458,7.1,2009,240886902.887613,2827123750.41189
9.432768,2544505847,237000000,2781505847,Avatar,James Cameron,162,Science Fiction,Ingenious Film Partners|Twentieth Century Fox Film Corporation|Dune Entertainment|Lightstorm Entertainment,12/10/09,8458,7.1,2009,240886902.887613,2827123750.41189
6.098027,249131050,70000000,319131050,Inglourious Basterds,Quentin Tarantino,153,Drama,Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica,8/18/09,3969,7.7,2009,71148030.3887467,324364937.762752
6.098027,249131050,70000000,319131050,Inglourious Basterds,Quentin Tarantino,153,Action,Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica,8/18/09,3969,7.7,2009,71148030.3887467,324364937.762752
6.098027,249131050,70000000,319131050,Inglourious Basterds,Quentin Tarantino,153,Thriller,Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica,8/18/09,3969,7.7,2009,71148030.3887467,324364937.762752
6.098027,249131050,70000000,319131050,Inglourious Basterds,Quentin Tarantino,153,War,Universal Pictures|A Band Apart|Zehnte Babelsberg|Visiona Romantica,8/18/09,3969,7.7,2009,71148030.3887467,324364937.762752
5.806897,56327197,35000000,91327197,Underworld: Rise of the Lycans,Patrick Tatopoulos,92,Fantasy,Lakeshore Entertainment|Screen Gems|Sketch Films|UW3 Film Productions,1/22/09,979,6.2,2009,35574015.1943733,92825002.6782151
5.806897,56327197,35000000,91327197,Underworld: Rise of the Lycans,Patrick Tatopoulos,92,Action,Lakeshore Entertainment|Screen Gems|Sketch Films|UW3 Film Productions,1/22/09,979,6.2,2009,35574015.1943733,92825002.6782151
5.806897,56327197,35000000,91327197,Underworld: Rise of the Lycans,Patrick Tatopoulos,92,Adventure,Lakeshore Entertainment|Screen Gems|Sketch Films|UW3 Film Productions,1/22/09,979,6.2,2009,35574015.1943733,92825002.6782151
5.806897,56327197,35000000,91327197,Underworld: Rise of the Lycans,Patrick Tatopoulos,92,Science Fiction,Lakeshore Entertainment|Screen Gems|Sketch Films|UW3 Film Productions,1/22/09,979,6.2,2009,35574015.1943733,92825002.6782151
5.806897,56327197,35000000,91327197,Underworld: Rise of the Lycans,Patrick Tatopoulos,92,Thriller,Lakeshore Entertainment|Screen Gems|Sketch Films|UW3 Film Productions,1/22/09,979,6.2,2009,35574015.1943733,92825002.6782151
5.076472,683959197,250000000,933959197,Harry Potter and the Half-Blood Prince,David Yates,153,Adventure,Warner Bros.|Heyday Films,7/7/09,3220,7.3,2009,254100108.531238,949276533.285793
5.076472,683959197,250000000,933959197,Harry Potter and the Half-Blood Prince,David Yates,153,Fantasy,Warner Bros.|Heyday Films,7/7/09,3220,7.3,2009,254100108.531238,949276533.285793
5.076472,683959197,250000000,933959197,Harry Potter and the Half-Blood Prince,David Yates,153,Family,Warner Bros.|Heyday Films,7/7/09,3220,7.3,2009,254100108.531238,949276533.285793
4.90890199999999,556342744,175000000,731342744,Up,Bob Peterson|Pete Docter,96,Animation,Walt Disney Pictures|Pixar Animation Studios,5/13/09,4225,7.6,2009,177870075.971866,743337082.495734
4.90890199999999,556342744,175000000,731342744,Up,Bob Peterson|Pete Docter,96,Comedy,Walt Disney Pictures|Pixar Animation Studios,5/13/09,4225,7.6,2009,177870075.971866,743337082.495734
4.90890199999999,556342744,175000000,731342744,Up,Bob Peterson|Pete Docter,96,Family,Walt Disney Pictures|Pixar Animation Studios,5/13/09,4225,7.6,2009,177870075.971866,743337082.495734
4.90890199999999,556342744,175000000,731342744,Up,Bob Peterson|Pete Docter,96,Adventure,Walt Disney Pictures|Pixar Animation Studios,5/13/09,4225,7.6,2009,177870075.971866,743337082.495734
3.82957,235680446,150000000,385680446,Star Trek,J.J. Abrams,127,Science Fiction,Paramount Pictures|Spyglass Entertainment|Bad Robot|MavroCine Pictures GmbH & Co. KG,5/6/09,3417,7.3,2009,152460065.118743,392005772.747905
3.82957,235680446,150000000,385680446,Star Trek,J.J. Abrams,127,Action,Paramount Pictures|Spyglass Entertainment|Bad Robot|MavroCine Pictures GmbH & Co. KG,5/6/09,3417,7.3,2009,152460065.118743,392005772.747905
3.82957,235680446,150000000,385680446,Star Trek,J.J. Abrams,127,Adventure,Paramount Pictures|Spyglass Entertainment|Bad Robot|MavroCine Pictures GmbH & Co. KG,5/6/09,3417,7.3,2009,152460065.118743,392005772.747905
3.789633,171353001,200000000,371353001,Terminator Salvation,McG,115,Drama,Columbia Pictures|The Halcyon Company|Wonderland Sound and Vision|Warner Bros.,5/20/09,1670,5.8,2009,203280086.82499,377443351.430004
3.789633,171353001,200000000,371353001,Terminator Salvation,McG,115,Action,Columbia Pictures|The Halcyon Company|Wonderland Sound and Vision|Warner Bros.,5/20/09,1670,5.8,2009,203280086.82499,377443351.430004
3.789633,171353001,200000000,371353001,Terminator Salvation,McG,115,Thriller,Columbia Pictures|The Halcyon Company|Wonderland Sound and Vision|Warner Bros.,5/20/09,1670,5.8,2009,203280086.82499,377443351.430004
3.789633,171353001,200000000,371353001,Terminator Salvation,McG,115,Science Fiction,Columbia Pictures|The Halcyon Company|Wonderland Sound and Vision|Warner Bros.,5/20/09,1670,5.8,2009,203280086.82499,377443351.430004
3.744956,180819611,30000000,210819611,District 9,Neill Blomkamp,112,Action,WingNut Films|TriStar Pictures|Key Creatives|Block / Hanson|Canadian Film or Video Production Tax Credit (CPTC),8/5/09,2141,7.1,2009,30492013.0237486,214277144.142453
3.744956,180819611,30000000,210819611,District 9,Neill Blomkamp,112,Thriller,WingNut Films|TriStar Pictures|Key Creatives|Block / Hanson|Canadian Film or Video Production Tax Credit (CPTC),8/5/09,2141,7.1,2009,30492013.0237486,214277144.142453
3.744956,180819611,30000000,210819611,District 9,Neill Blomkamp,112,Science Fiction,WingNut Films|TriStar Pictures|Key Creatives|Block / Hanson|Canadian Film or Video Production Tax Credit (CPTC),8/5/09,2141,7.1,2009,30492013.0237486,214277144.142453
3.431559,434028679,90000000,524028679,Sherlock Holmes,Guy Ritchie,128,Adventure,Village Roadshow Pictures|Silver Pictures|Warner Bros.|Internationale Filmproduktion Blackbird Dritte|Wigram Productions,1/7/09,4118,6.9,2009,91476039.0712458,532622976.829525
3.431559,434028679,90000000,524028679,Sherlock Holmes,Guy Ritchie,128,Drama,Village Roadshow Pictures|Silver Pictures|Warner Bros.|Internationale Filmproduktion Blackbird Dritte|Wigram Productions,1/7/09,4118,6.9,2009,91476039.0712458,532622976.829525
3.431559,434028679,90000000,524028679,Sherlock Holmes,Guy Ritchie,128,Action,Village Roadshow Pictures|Silver Pictures|Warner Bros.|Internationale Filmproduktion Blackbird Dritte|Wigram Productions,1/7/09,4118,6.9,2009,91476039.0712458,532622976.829525
3.431559,434028679,90000000,524028679,Sherlock Holmes,Guy Ritchie,128,Comedy,Village Roadshow Pictures|Silver Pictures|Warner Bros.|Internationale Filmproduktion Blackbird Dritte|Wigram Productions,1/7/09,4118,6.9,2009,91476039.0712458,532622976.829525
3.431559,434028679,90000000,524028679,Sherlock Holmes,Guy Ritchie,128,Thriller,Village Roadshow Pictures|Silver Pictures|Warner Bros.|Internationale Filmproduktion Blackbird Dritte|Wigram Productions,1/7/09,4118,6.9,2009,91476039.0712458,532622976.829525
3.244139,53222734,7500000,60722734,(500) Days of Summer,Marc Webb,95,Comedy,Fox Searchlight Pictures|Watermark|Dune Entertainment III,7/17/09,1778,7.3,2009,7623003.25593715,61718613.198854
3.244139,53222734,7500000,60722734,(500) Days of Summer,Marc Webb,95,Drama,Fox Searchlight Pictures|Watermark|Dune Entertainment III,7/17/09,1778,7.3,2009,7623003.25593715,61718613.198854
3.244139,53222734,7500000,60722734,(500) Days of Summer,Marc Webb,95,Romance,Fox Searchlight Pictures|Watermark|Dune Entertainment III,7/17/09,1778,7.3,2009,7623003.25593715,61718613.198854
3.154914,796686817,90000000,886686817,Ice Age: Dawn of the Dinosaurs,Carlos Saldanha,94,Animation,Blue Sky Studios|Twentieth Century Fox Animation,6/29/09,1392,6.4,2009,91476039.0712458,901228865.731673
3.154914,796686817,90000000,886686817,Ice Age: Dawn of the Dinosaurs,Carlos Saldanha,94,Comedy,Blue Sky Studios|Twentieth Century Fox Animation,6/29/09,1392,6.4,2009,91476039.0712458,901228865.731673
3.154914,796686817,90000000,886686817,Ice Age: Dawn of the Dinosaurs,Carlos Saldanha,94,Family,Blue Sky Studios|Twentieth Century Fox Animation,6/29/09,1392,6.4,2009,91476039.0712458,901228865.731673
3.154914,796686817,90000000,886686817,Ice Age: Dawn of the Dinosaurs,Carlos Saldanha,94,Adventure,Blue Sky Studios|Twentieth Century Fox Animation,6/29/09,1392,6.4,2009,91476039.0712458,901228865.731673
3.15306,424270619,35000000,459270619,The Hangover,Todd Phillips,100,Comedy,Legendary Pictures|Green Hat Films|Warner Bros.|IFP Westcoast Erste,6/5/09,4134,7.1,2009,35574015.1943733,466802856.532436
3.038063,55258983,130000000,185258983,Watchmen,Zack Snyder,162,Action,Paramount Pictures|DC Comics|Lawrence Gordon Productions|Legendary Pictures|Warner Bros.,3/5/09,1751,6.8,2009,132132056.436243,188297310.746747
3.038063,55258983,130000000,185258983,Watchmen,Zack Snyder,162,Mystery,Paramount Pictures|DC Comics|Lawrence Gordon Productions|Legendary Pictures|Warner Bros.,3/5/09,1751,6.8,2009,132132056.436243,188297310.746747
3.038063,55258983,130000000,185258983,Watchmen,Zack Snyder,162,Science Fiction,Paramount Pictures|DC Comics|Lawrence Gordon Productions|Legendary Pictures|Warner Bros.,3/5/09,1751,6.8,2009,132132056.436243,188297310.746747
2.979786,569653595,200000000,769653595,2012,Roland Emmerich,158,Action,Columbia Pictures|Centropolis Entertainment|The Mark Gordon Company|Farewell Productions,10/10/09,3533,5.6,2009,203280086.82499,782276248.083831
2.979786,569653595,200000000,769653595,2012,Roland Emmerich,158,Adventure,Columbia Pictures|Centropolis Entertainment|The Mark Gordon Company|Farewell Productions,10/10/09,3533,5.6,2009,203280086.82499,782276248.083831
2.979786,569653595,200000000,769653595,2012,Roland Emmerich,158,Science Fiction,Columbia Pictures|Centropolis Entertainment|The Mark Gordon Company|Farewell Productions,10/10/09,3533,5.6,2009,203280086.82499,782276248.083831
2.846465,18428063,30000000,48428063,9,Shane Acker,79,Action,Focus Films|Starz Animation|Relativity Media|Tim Burton Productions|Arc Productions,8/19/09,851,6.5,2009,30492013.0237486,49222304.2570306
2.846465,18428063,30000000,48428063,9,Shane Acker,79,Adventure,Focus Films|Starz Animation|Relativity Media|Tim Burton Productions|Arc Productions,8/19/09,851,6.5,2009,30492013.0237486,49222304.2570306
2.846465,18428063,30000000,48428063,9,Shane Acker,79,Animation,Focus Films|Starz Animation|Relativity Media|Tim Burton Productions|Arc Productions,8/19/09,851,6.5,2009,30492013.0237486,49222304.2570306
2.846465,18428063,30000000,48428063,9,Shane Acker,79,Science Fiction,Focus Films|Starz Animation|Relativity Media|Tim Burton Productions|Arc Productions,8/19/09,851,6.5,2009,30492013.0237486,49222304.2570306
2.846465,18428063,30000000,48428063,9,Shane Acker,79,Thriller,Focus Films|Starz Animation|Relativity Media|Tim Burton Productions|Arc Productions,8/19/09,851,6.5,2009,30492013.0237486,49222304.2570306
2.841562,206613439,150000000,356613439,Angels & Demons,Ron Howard,138,Thriller,Columbia Pictures|Imagine Entertainment|Panorama Films|Skylark Productions,5/13/09,1275,6.3,2009,152460065.118743,362462054.214392
2.841562,206613439,150000000,356613439,Angels & Demons,Ron Howard,138,Mystery,Columbia Pictures|Imagine Entertainment|Panorama Films|Skylark Productions,5/13/09,1275,6.3,2009,152460065.118743,362462054.214392
2.463982,162045765,105000000,267045765,The Princess and the Frog,Ron Clements|John Musker,97,Romance,Walt Disney Pictures|Walt Disney Animation Studios,12/8/09,706,6.5,2009,106722045.58312,271425431.47723
2.463982,162045765,105000000,267045765,The Princess and the Frog,Ron Clements|John Musker,97,Family,Walt Disney Pictures|Walt Disney Animation Studios,12/8/09,706,6.5,2009,106722045.58312,271425431.47723
2.463982,162045765,105000000,267045765,The Princess and the Frog,Ron Clements|John Musker,97,Animation,Walt Disney Pictures|Walt Disney Animation Studios,12/8/09,706,6.5,2009,106722045.58312,271425431.47723
2.463982,162045765,105000000,267045765,The Princess and the Frog,Ron Clements|John Musker,97,Music,Walt Disney Pictures|Walt Disney Animation Studios,12/8/09,706,6.5,2009,106722045.58312,271425431.47723
2.367474,280208309,29000000,309208309,The Blind Side,John Lee Hancock,129,Drama,Alcon Entertainment|Left Tackle Pictures|Zucker/Netter Productions,11/20/09,1078,7.1,2009,29475612.5896236,314279459.502642
2.041804,78791382,23600000,102391382,Zombieland,Ruben Fleischer,88,Comedy,Columbia Pictures,10/7/09,2165,7.1,2009,23987050.2453489,104070645.115453
2.041804,78791382,23600000,102391382,Zombieland,Ruben Fleischer,88,Horror,Columbia Pictures,10/7/09,2165,7.1,2009,23987050.2453489,104070645.115453
1.971027,659827462,50000000,709827462,The Twilight Saga: New Moon,Chris Weitz,130,Adventure,Summit Entertainment|Maverick Films|Imprint Entertainment|Sunswept Entertainment|Temple Hill Entertainment,3/15/09,1388,5.6,2009,50820021.7062476,721468940.530613
1.971027,659827462,50000000,709827462,The Twilight Saga: New Moon,Chris Weitz,130,Fantasy,Summit Entertainment|Maverick Films|Imprint Entertainment|Sunswept Entertainment|Temple Hill Entertainment,3/15/09,1388,5.6,2009,50820021.7062476,721468940.530613
1.971027,659827462,50000000,709827462,The Twilight Saga: New Moon,Chris Weitz,130,Drama,Summit Entertainment|Maverick Films|Imprint Entertainment|Sunswept Entertainment|Temple Hill Entertainment,3/15/09,1388,5.6,2009,50820021.7062476,721468940.530613
1.971027,659827462,50000000,709827462,The Twilight Saga: New Moon,Chris Weitz,130,Romance,Summit Entertainment|Maverick Films|Imprint Entertainment|Sunswept Entertainment|Temple Hill Entertainment,3/15/09,1388,5.6,2009,50820021.7062476,721468940.530613
1.926432,137259441,40000000,177259441,He's Just Not That Into You,Ken Kwapis,129,Comedy,New Line Cinema|Flower Films (II)|Internationale Filmproduktion Blackswan,2/6/09,612,6.0,2009,40656017.3649981,180166572.785146
1.926432,137259441,40000000,177259441,He's Just Not That Into You,Ken Kwapis,129,Romance,New Line Cinema|Flower Films (II)|Internationale Filmproduktion Blackswan,2/6/09,612,6.0,2009,40656017.3649981,180166572.785146
1.926432,137259441,40000000,177259441,He's Just Not That Into You,Ken Kwapis,129,Drama,New Line Cinema|Flower Films (II)|Internationale Filmproduktion Blackswan,2/6/09,612,6.0,2009,40656017.3649981,180166572.785146
1.906998,127469017,175000000,302469017,G.I. Joe: The Rise of Cobra,Stephen Sommers,118,Adventure,Paramount Pictures|Spyglass Entertainment|Di Bonaventura Pictures|Hasbro|Kontsept Film Company,8/4/09,1470,5.7,2009,177870075.971866,307429640.188147
1.906998,127469017,175000000,302469017,G.I. Joe: The Rise of Cobra,Stephen Sommers,118,Action,Paramount Pictures|Spyglass Entertainment|Di Bonaventura Pictures|Hasbro|Kontsept Film Company,8/4/09,1470,5.7,2009,177870075.971866,307429640.188147
1.906998,127469017,175000000,302469017,G.I. Joe: The Rise of Cobra,Stephen Sommers,118,Thriller,Paramount Pictures|Spyglass Entertainment|Di Bonaventura Pictures|Hasbro|Kontsept Film Company,8/4/09,1470,5.7,2009,177870075.971866,307429640.188147
1.906998,127469017,175000000,302469017,G.I. Joe: The Rise of Cobra,Stephen Sommers,118,Science Fiction,Paramount Pictures|Spyglass Entertainment|Di Bonaventura Pictures|Hasbro|Kontsept Film Company,8/4/09,1470,5.7,2009,177870075.971866,307429640.188147
1.895894,277375031,40000000,317375031,The Proposal,Anne Fletcher,108,Comedy,Touchstone Pictures|Mandeville Films|Kurtzman/Orci,6/1/09,1084,6.7,2009,40656017.3649981,322580119.28882
1.895894,277375031,40000000,317375031,The Proposal,Anne Fletcher,108,Romance,Touchstone Pictures|Mandeville Films|Kurtzman/Orci,6/1/09,1084,6.7,2009,40656017.3649981,322580119.28882
1.895894,277375031,40000000,317375031,The Proposal,Anne Fletcher,108,Drama,Touchstone Pictures|Mandeville Films|Kurtzman/Orci,6/1/09,1084,6.7,2009,40656017.3649981,322580119.28882
1.874759,75871032,0,75871032,The Pink Panther 2,Harald Zwart,92,Comedy,Columbia Pictures|Robert Simonds Productions|Metro-Goldwyn-Mayer (MGM),2/6/09,180,5.5,2009,0.0,77115349.8623082
1.874759,75871032,0,75871032,The Pink Panther 2,Harald Zwart,92,Mystery,Columbia Pictures|Robert Simonds Productions|Metro-Goldwyn-Mayer (MGM),2/6/09,180,5.5,2009,0.0,77115349.8623082
1.860267,167298907,38000000,205298907,The Ugly Truth,Robert Luketic,96,Comedy,Lakeshore Entertainment|Relativity Media,7/24/09,584,6.3,2009,38623216.4967482,208665898.200178
1.860267,167298907,38000000,205298907,The Ugly Truth,Robert Luketic,96,Romance,Lakeshore Entertainment|Relativity Media,7/24/09,584,6.3,2009,38623216.4967482,208665898.200178
1.849649,142988466,100000000,242988466,Cloudy with a Chance of Meatballs,Phil Lord|Christopher Miller,90,Animation,Columbia Pictures|Sony Pictures Animation,9/17/09,1116,6.4,2009,101640043.412495,246973582.329756
1.849649,142988466,100000000,242988466,Cloudy with a Chance of Meatballs,Phil Lord|Christopher Miller,90,Comedy,Columbia Pictures|Sony Pictures Animation,9/17/09,1116,6.4,2009,101640043.412495,246973582.329756
1.849649,142988466,100000000,242988466,Cloudy with a Chance of Meatballs,Phil Lord|Christopher Miller,90,Family,Columbia Pictures|Sony Pictures Animation,9/17/09,1116,6.4,2009,101640043.412495,246973582.329756
1.826169,6471023,40000000,46471023,Fantastic Mr. Fox,Wes Anderson,87,Adventure,Twentieth Century Fox Film Corporation|Regency Enterprises|Indian Paintbrush|Twentieth Century Fox Animation|American Empirical Pictures,10/23/09,711,7.5,2009,40656017.3649981,47233167.9514307
1.826169,6471023,40000000,46471023,Fantastic Mr. Fox,Wes Anderson,87,Animation,Twentieth Century Fox Film Corporation|Regency Enterprises|Indian Paintbrush|Twentieth Century Fox Animation|American Empirical Pictures,10/23/09,711,7.5,2009,40656017.3649981,47233167.9514307
