popularity,profit_adj,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,profit_or_loss
0.878529,10045846.0,10045846,32000000,42045846,Going the Distance,Nanette Burstein,102,Comedy|Drama|Romance,New Line Cinema|Offspring Entertainment,9/1/10,172,6.0,2010,32000000.0,42045846.0,profit
0.878074,-918274.0,-918274,24000000,23081726,Faster,"George Tillman, Jr.",98,Crime|Drama|Action|Thriller,Castle Rock Entertainment|TriStar Pictures|State Street Pictures|CBS Films,11/23/10,360,6.2,2010,24000000.0,23081726.0,loss
0.876654,-20000000.0,-20000000,20000000,0,La Rafle,Roselyne Bosch,115,Drama|History|War,Gaumont|EOS Entertainment|TF1 Films Production|FilmfÃ¶rderungsanstalt (FFA)|Canal+,3/10/10,182,7.3,2010,20000000.0,0.0,loss
0.875432,174512032.0,174512032,3000000,177512032,Paranormal Activity 2,Tod Williams,91,Horror|Thriller,Paramount Pictures|Blumhouse Productions|Solana Films,10/20/10,421,5.7,2010,3000000.0,177512032.0,profit
0.856916,-5544768.0,-5544768,15000000,9455232,Never Let Me Go,Mark Romanek,104,Drama|Romance|Science Fiction,Fox Searchlight Pictures|DNA Films|Film4,9/15/10,414,6.7,2010,15000000.0,9455232.0,loss
0.856837,6629178.0,6629178,0,6629178,Batman: Under the Red Hood,Brandon Vietti,75,Action|Animation,DC Comics|Warner Bros. Animation,7/27/10,272,7.6,2010,0.0,6629178.0,profit
0.856221999999999,45464324.0,45464324,20000000,65464324,The American,Anton Corbijn,104,Crime|Drama|Thriller,This Is That Productions|Focus Features|Twins Financing|Smokehouse Pictures|Greenlit Rights,8/31/10,290,5.6,2010,20000000.0,65464324.0,profit
0.84783,0.0,0,0,0,Kung Fu Panda Holiday,Tim Johnson,21,Animation|Family,DreamWorks Animation,11/26/10,28,6.7,2010,0.0,0.0,at cost
0.839106999999999,25583804.0,25583804,30000000,55583804,Cop Out,Kevin Smith,107,Action|Comedy|Crime,Warner Bros.,2/26/10,310,5.5,2010,30000000.0,55583804.0,profit
0.837063999999999,-11000000.0,-11000000,11000000,0,Mother's Day,Darren Lynn Bousman,112,Crime|Drama|Horror|Thriller,Troma Entertainment|Rat Entertainment|The Genre Co.|LightTower Entertainment|Widget Films,9/23/10,51,6.2,2010,11000000.0,0.0,loss
0.827664,3742978.0,3742978,500000,4242978,Monsters,Gareth Edwards,94,Drama|Thriller|Science Fiction,Vertigo Entertainment,6/18/10,328,6.3,2010,500000.0,4242978.0,profit
0.826116,4430765.0,4430765,0,4430765,The Way,Emilio Estevez,128,Adventure|Comedy|Drama,Elixir Films|Filmax Entertainment,9/10/10,93,7.2,2010,0.0,4430765.0,profit
0.82289,67610124.0,67610124,38000000,105610124,Life as We Know It,Greg Berlanti,115,Comedy|Romance|Drama,Josephson Entertainment|Gold Circle Films|Village Roadshow Pictures Asia,10/8/10,516,6.5,2010,38000000.0,105610124.0,profit
0.804348,-5185211.0,-5185211,12000000,6814789,Centurion,Neil Marshall,97,Drama|Action|Thriller,PathÃ© Pictures International|UK Film Council|Celador Films|Canal+|Warner Bros.,2/15/10,198,5.7,2010,12000000.0,6814789.0,loss
0.802711,2132926.0,2132926,3200000,5332926,Beginners,Mike Mills,105,Drama|Romance|Comedy,Olympus Pictures,9/11/10,204,6.8,2010,3200000.0,5332926.0,profit
0.79882,0.0,0,0,0,Minions: Home Makeover,Kyle Balda|Samuel Tourneux,5,Animation|Comedy|Family,Universal Pictures|Illumination Entertainment,12/13/10,54,7.1,2010,0.0,0.0,at cost
0.794885,-21148483.0,-21148483,22000000,851517,Shelter,BjÃ¶rn Stein|MÃ¥ns MÃ¥rlind,112,Horror|Mystery|Thriller,NALA Films|IM Global|Maraci/Edelstein Films|Shelter Productions,3/27/10,112,5.5,2010,22000000.0,851517.0,loss
0.791799,-12520282.0,-12520282,22000000,9479718,Stone,John Curran,105,Drama,Stone Productions|Mimran Schur Pictures,10/7/10,97,4.9,2010,22000000.0,9479718.0,loss
0.789582,60700498.0,60700498,15000000,75700498,Diary of a Wimpy Kid,Thor Freudenthal,94,Comedy|Family,Color Force,3/19/10,190,5.8,2010,15000000.0,75700498.0,profit
0.788144,-1427191.0,-1427191,2000000,572809,I Spit on Your Grave,Steven R. Monroe,108,Thriller|Crime|Horror,Anchor Bay Films|Cinetel Films|Family of the Year Productions,6/17/10,269,6.2,2010,2000000.0,572809.0,loss
0.78688,59188165.0,59188165,24000000,83188165,Piranha 3D,Alexandre Aja,88,Comedy|Horror,The Weinstein Company|Atmosphere Entertainment MM|Chako Film Company|Dimension Films|Intellectual Properties Worldwide,8/20/10,306,5.2,2010,24000000.0,83188165.0,profit
0.778439999999999,18785180.0,18785180,40000000,58785180,Morning Glory,Roger Michell,102,Comedy|Drama|Romance,Bad Robot|Goldcrest Pictures,1/12/10,246,6.1,2010,40000000.0,58785180.0,profit
0.773316,-5767020.0,-5767020,12500000,6732980,Conviction,Tony Goldwyn,107,Drama,Oceana Media Finance|Pantheon Entertainment Corporation|Innocence Productions|Prescience|Omega Entertainment,9/11/10,87,7.0,2010,12500000.0,6732980.0,loss
0.764791,-73821041.0,-73821041,90000000,16178959,The Nutcracker: The Untold Story,Andrei Konchalovsky,110,Fantasy|Action|Family,Vnesheconombank|Nutcracker Holdings|HCC Media Group|Russian Roulette Ltd.,11/24/10,28,5.8,2010,90000000.0,16178959.0,loss
0.761889,65938090.0,65938090,1800000,67738090,The Last Exorcism,Daniel Stamm,87,Horror|Drama|Thriller,Strike Entertainment|StudioCanal|Arcade Pictures,8/27/10,179,5.4,2010,1800000.0,67738090.0,profit
0.756229,64462508.0,64462508,48000000,112462508,Tooth Fairy,Michael Lembeck,101,Comedy|Family|Fantasy,Dune Entertainment|Dune Entertainment III|Twentieth Century Fox|Walden Media|Mayhem Pictures,1/14/10,282,5.2,2010,48000000.0,112462508.0,profit
0.754526,0.0,0,0,0,Beauty & the Briefcase,Gil Junger,83,Romance|Comedy,Belladonna Productions|ABC Family|Von Zerneck Sertner Films|Lion Share Productions,4/18/10,90,5.1,2010,0.0,0.0,at cost
0.754168,2188922.0,2188922,22000000,24188922,Fair Game,Doug Liman,108,Drama|Thriller,River Road Entertainment|Participant Media,5/20/10,129,6.4,2010,22000000.0,24188922.0,profit
0.745434,-9501026.0,-9501026,10000000,498974,The Ward,John Carpenter,88,Horror|Thriller,North by Northwest Entertainment|Premiere Picture|A Bigger Boat|FilmNation Entertainment|Echo Lake Entertainment,9/13/10,166,5.9,2010,10000000.0,498974.0,loss
0.744585,7000000.0,7000000,0,7000000,Planet Hulk,Sam Liu,81,Animation|Action|Science Fiction,Marvel Animation,2/2/10,59,6.6,2010,0.0,7000000.0,profit
0.740867,17164830.0,17164830,1987650,19152480,Buried,Rodrigo CortÃ©s,94,Drama|Thriller|Mystery,Studio 37|Versus Entertainment|The Safran Company|Dark Trick Films,9/24/10,458,6.5,2010,1987650.0,19152480.0,profit
0.73988,17387857.0,17387857,69000000,86387857,Dinner for Schmucks,Jay Roach,114,Comedy,Paramount Pictures|DreamWorks SKG|Spyglass Entertainment|Everyman Pictures|Reliance BIG Entertainment,7/30/10,324,5.4,2010,69000000.0,86387857.0,profit
0.733947,36699403.0,36699403,0,36699403,When in Rome,Mark Steven Johnson,91,Fantasy|Comedy|Romance,Krasnoff Foster Productions|Touchstone Pictures|Film Production Consultants,1/29/10,249,5.7,2010,0.0,36699403.0,profit
0.698693999999999,-13000000.0,-13000000,13000000,0,Game of Death,Giorgio Serafini,98,Adventure|Action|Thriller,Voltage Pictures|Perpetual Media Capital|Arramis Films|Alchemedia Films|Philippe Martinez Productions,11/27/10,25,4.6,2010,13000000.0,0.0,loss
0.693664,0.0,0,0,0,Waiting for Forever,James Keach,94,Drama|Romance,Catfish Productions|PCH Film|Weekend Films/Main Street Productions,2/10/10,81,5.8,2010,0.0,0.0,at cost
0.68633,30705850.0,30705850,4000000,34705850,The Kids Are All Right,Lisa Cholodenko,106,Comedy|Drama,Mandalay Vision|10th Hole Productions|Gilbert Films|Focus Features|Saint Aire Production,7/9/10,280,6.4,2010,4000000.0,34705850.0,profit
0.674413,0.0,0,0,0,The Search for Santa Paws,Robert Vince,89,Adventure,Walt Disney Studios Home Entertainment|Key Pix Productions|Keystone Entertainment|Santa Paws Productions,10/12/10,18,5.7,2010,0.0,0.0,at cost
0.671484,56821036.0,56821036,10000000,66821036,Skyline,Colin Strause|Greg Strause,100,Science Fiction,Rogue Pictures|Relativity Media|Hydraulx|Rat Entertainment|Transmission Pictures,11/11/10,304,4.7,2010,10000000.0,66821036.0,profit
0.670027,25636368.0,25636368,20000000,45636368,The Debt,John Madden,113,Drama|Thriller,Miramax Films|Marv Films|Pioneer Pictures,4/11/10,147,6.1,2010,20000000.0,45636368.0,profit
0.669106,0.0,0,0,0,Sammy's avonturen: De geheime doorgang,Ben Stassen,88,Animation|Family,Motion Investment Group|nWave Pictures|Illuminata Pictures,8/3/10,91,5.8,2010,0.0,0.0,at cost
0.661465,-7500000.0,-7500000,7500000,0,Get Low,Aaron Schneider,103,Comedy|Drama|Mystery,K5 International|Zanuck Independent|David Gundlach Productions,7/30/10,41,5.9,2010,7500000.0,0.0,loss
0.659899,-15000000.0,-15000000,15000000,0,Unthinkable,Gregor Jordan,97,Action|Adventure|Drama|Thriller,Sidney Kimmel Entertainment|Senator Entertainment Co|ChubbCo Film|Lleju Productions|Kimmel International,6/14/10,237,6.5,2010,15000000.0,0.0,loss
0.659749,11831503.0,11831503,2000000,13831503,Winter's Bone,Debra Granik,100,Drama,Anonymous Content|Winter's Bone Productions,6/11/10,289,6.7,2010,2000000.0,13831503.0,profit
0.658786,0.0,0,0,0,Gainsbourg (vie hÃ©roÃ¯que),Joann Sfar,130,Drama,France 2 CinÃ©ma|Studio 37|One World Films|Universal Pictures International (UPI)|Lilou Film,1/20/10,57,6.9,2010,0.0,0.0,at cost
0.655955,-6953512.0,-6953512,7000000,46488,Ca$h,Stephen Milburn Anderson,108,Crime|Thriller|Comedy,Immortal Thoughts|Three Good Men,1/1/10,33,5.8,2010,7000000.0,46488.0,loss
0.655878,27483764.0,27483764,85000000,112483764,Cats & Dogs 2 : The Revenge of Kitty Galore,Brad Peyton,82,Comedy|Family,Village Roadshow Pictures,7/30/10,60,5.0,2010,85000000.0,112483764.0,profit
0.6538,0.0,0,0,0,Camp Rock 2: The Final Jam,Paul Hoen,97,TV Movie|Drama|Comedy|Music|Romance,Walt Disney Television|Alan Sacks Productions,6/6/10,185,5.5,2010,0.0,0.0,at cost
0.649289999999999,-3890000.0,-3890000,10000000,6110000,MacGruber,Jorma Taccone,90,Action|Adventure|Comedy,Relativity Media,5/21/10,95,5.2,2010,10000000.0,6110000.0,loss
0.648081,0.0,0,0,0,Ramona and Beezus,Elizabeth Allen Rosenbaum,103,Comedy|Family,Dune Entertainment|DiNovi Pictures,7/23/10,158,6.2,2010,0.0,0.0,at cost
0.642475,-150000000.0,-150000000,150000000,0,The Wolfman,Joe Johnston,102,Horror|Thriller|Drama,Universal Pictures|Stuber Productions|Relativity Media,2/11/10,299,5.4,2010,150000000.0,0.0,loss
0.642315,6153967.0,6153967,0,6153967,Greenberg,Noah Baumbach,107,Comedy|Drama|Romance,Scott Rudin Productions|Twins Financing,3/26/10,72,5.9,2010,0.0,6153967.0,profit
0.640576,-71331093.0,-71331093,120000000,48668907,How Do You Know,James L. Brooks,121,Comedy|Drama|Romance,Columbia Pictures|Gracie Films|Road Rebel,12/17/10,136,4.9,2010,120000000.0,48668907.0,loss
0.640516,-20000000.0,-20000000,20000000,0,Jackass 3D,Jeff Tremaine,94,Comedy|Documentary|Action,MTV Films,10/15/10,302,6.5,2010,20000000.0,0.0,loss
0.635089999999999,0.0,0,0,0,Minions: Banana,Kyle Balda|Samuel Tourneux,4,Animation|Comedy|Family,Universal Pictures|Illumination Entertainment,12/13/10,113,7.2,2010,0.0,0.0,at cost
0.631664999999999,0.0,0,0,0,Avalon High,Stuart Gillard,60,Drama|Family|Fantasy,Disney Channel,11/12/10,89,5.7,2010,0.0,0.0,at cost
0.629432,8212430.0,8212430,0,8212430,Senna,Asif Kapadia,106,Documentary,Universal Pictures|StudioCanal|Midfield Films|Working Title Films,10/7/10,178,8.0,2010,0.0,8212430.0,profit
0.62808,0.0,0,0,0,Nude Nuns With Big Guns,Joseph Guzman,90,Thriller|Action|Comedy,Freak Show Entertainment,9/24/10,22,3.6,2010,0.0,0.0,at cost
0.619772,-401983.0,-401983,500000,98017,Rubber,Quentin Dupieux,85,Comedy|Drama|Fantasy|Horror|Mystery,Canal+|Backup Films|Arte France|Arte France CinÃ©ma|Elle Driver,7/9/10,140,5.6,2010,500000.0,98017.0,loss
0.619551,3826.0,3826,0,3826,Sinners and Saints,William Kaufman,104,Action|Thriller|Crime,Noir Blanc Films|Carolina Film Works|Throttle Films,9/14/10,16,5.3,2010,0.0,3826.0,profit
0.618078,17236543.0,17236543,28000000,45236543,The Spy Next Door,Brian Levant,94,Action|Comedy|Family,Robert Simonds Productions|Relativity Media|Spy Next Door,1/15/10,210,5.4,2010,28000000.0,45236543.0,profit
0.61643,29779728.0,29779728,20000000,49779728,She's Out of My League,Jim Field Smith,104,Comedy|Romance,DreamWorks SKG|Mosaic,3/11/10,318,5.9,2010,20000000.0,49779728.0,profit
0.611978,265318.0,265318,0,265318,Black Death,Christopher Smith,102,Drama|Horror|Action|Thriller|Mystery,Ecosse Films|Egoli Tossell Film AG|HanWay Films|The Post Republic|Zephyr Films,6/7/10,107,5.6,2010,0.0,265318.0,profit
0.608691,0.0,0,0,0,All Good Things,Andrew Jarecki,101,Drama|Mystery|Thriller|Crime|Romance,The Weinstein Company,12/3/10,192,5.9,2010,0.0,0.0,at cost
0.602854,-11795060.0,-11795060,12000000,204940,Henry's Crime,Malcolm Venville,108,Action|Comedy|Thriller,Company Films|Moving Pictures Film and Television,1/14/10,49,5.8,2010,12000000.0,204940.0,loss
0.602017,-13000000.0,-13000000,13000000,0,The Killer Inside Me,Michael Winterbottom,109,Crime|Drama|Thriller,Revolution Films|Indion Entertainment Group,2/19/10,88,6.1,2010,13000000.0,0.0,loss
0.599676,-20355892.0,-20355892,25000000,4644108,London Boulevard,William Monahan,103,Drama|Crime,GK Films|Henceforth|Projection Pictures|London Boulevard,11/10/10,151,5.5,2010,25000000.0,4644108.0,loss
0.598275,55197635.0,55197635,50000000,105197635,Hereafter,Clint Eastwood,129,Drama|Fantasy,"Amblin Entertainment|Malpaso Productions|Warner Bros.|Kennedy/Marshall Company, The",10/15/10,279,5.5,2010,50000000.0,105197635.0,profit
0.598083,-10000000.0,-10000000,10000000,0,Gun,Jessy Terrero,81,Action|Thriller,Cheetah Vision|Hannibal Pictures|Emmett Furla Oasis Films (EFO Films),6/10/10,20,5.1,2010,10000000.0,0.0,loss
0.597254,-5170043.0,-5170043,25000000,19829957,My Soul to Take,Wes Craven,107,Drama|Horror|Mystery|Thriller,Relativity Media|Rogue,10/8/10,75,5.2,2010,25000000.0,19829957.0,loss
0.59643,-29033000.0,-29033000,30000000,967000,TEKKEN,Dwight H. Little,92,Crime|Drama|Action|Thriller|Science Fiction,Namco|Light Song Films,3/20/10,110,5.0,2010,30000000.0,967000.0,loss
0.591206,-9521200.0,-9521200,25000000,15478800,The Conspirator,Robert Redford,122,Crime|Drama|History,Wildwood Enterprises|American Film Company,9/10/10,78,5.9,2010,25000000.0,15478800.0,loss
0.583302,-4500000.0,-4500000,4500000,0,The Heavy,Marcus Warren,102,Action|Adventure|Foreign|Thriller,Heavy Productions|Contraption Limited,4/8/10,10,4.8,2010,4500000.0,0.0,loss
0.579188,28050886.0,28050886,21000000,49050886,Death at a Funeral,Neil LaBute,92,Comedy,Parabolic Pictures|Screen Gems,4/15/10,134,5.7,2010,21000000.0,49050886.0,profit
0.576838,0.0,0,0,0,Mirrors 2,VÃ­ctor GarcÃ­a,86,Horror|Mystery|Thriller,Fox 2000 Pictures|Upload Films,10/18/10,66,5.4,2010,0.0,0.0,at cost
0.564203,-6617054.0,-6617054,7000000,382946,Hesher,Spencer Susser,106,Drama,DRO Entertainment|The Last Picture Company|CatchPlay|Corner Store Entertainment|Filmula,1/22/10,104,6.2,2010,7000000.0,382946.0,loss
0.554060999999999,-4000000.0,-4000000,5000000,1000000,Animal Kingdom,David MichÃ´d,113,Drama|Thriller|Crime,Porchlight Films,6/3/10,117,6.7,2010,5000000.0,1000000.0,loss
0.552064999999999,33761844.0,33761844,50000000,83761844,Marmaduke,Tom Dey,87,Family|Comedy,Twentieth Century Fox Film Corporation,6/4/10,75,4.9,2010,50000000.0,83761844.0,profit
0.550709,6467348.0,6467348,0,6467348,Cave of Forgotten Dreams,Werner Herzog,90,Documentary|Family,creative differences|History films,9/10/10,32,7.1,2010,0.0,6467348.0,profit
0.548639,538000.0,538000,0,538000,Jack Goes Boating,Philip Seymour Hoffman,89,Comedy|Drama|Romance,Cooper's Town Productions|Big Beach Films|Labyrinth Theater Company|Olfactory Productions,9/23/10,22,6.0,2010,0.0,538000.0,profit
0.545277,0.0,0,0,0,Red Hill,Patrick Hughes,97,Action|Thriller|Western,Wildheart Films|Screen Australia|Hughes House Film|Wolf Creek Pictures|McMahon International Pictures,11/5/10,23,6.1,2010,0.0,0.0,at cost
0.538392,3065860.0,3065860,0,3065860,Frozen,Adam Green,93,Thriller,ArieScope Pictures|A Bigger Boat,2/5/10,322,5.8,2010,0.0,3065860.0,profit
0.535535,64748021.0,64748021,70000000,134748021,Wall Street: Money Never Sleeps,Oliver Stone,133,Drama|Crime,Twentieth Century Fox Film Corporation|Dune Entertainment|Dune Entertainment III|Edward R. Pressman Film,9/2/10,325,5.8,2010,70000000.0,134748021.0,profit
0.534678,0.0,0,0,0,The Whistleblower,Larysa Kondracki,112,Drama|Thriller|Crime,First Generation Films|Mandalay Vision|Samuel Goldwyn Films|Voltage Pictures|Primary Productions,9/13/10,75,6.7,2010,0.0,0.0,at cost
0.534572,0.0,0,0,0,Legend of the BoneKnapper Dragon,John Puglisi,16,TV Movie|Animation|Fantasy,DreamWorks Animation,10/15/10,42,6.5,2010,0.0,0.0,at cost
0.534468,-3000000.0,-3000000,3000000,0,Please Give,Nicole Holofcener,90,Comedy|Drama,Sony Pictures Classics|Likely Story|Feelin' Guilty,1/22/10,24,5.6,2010,3000000.0,0.0,loss
0.534192,-17128721.0,-17128721,18000000,871279,Carlos,Olivier Assayas,338,Crime|Drama|Thriller|History,Egoli Tossell Film AG|Canal+|Arte France|Films en Stock,5/19/10,35,6.2,2010,18000000.0,871279.0,loss
0.532098,-50000000.0,-50000000,50000000,0,Shanghai,Mikael HÃ¥fstrÃ¶m,105,Drama|Mystery|Romance,"Living Films|Weinstein Company, The|Phoenix Pictures|TWC Asian Film Fund",6/10/10,28,6.0,2010,50000000.0,0.0,loss
0.528989,0.0,0,0,0,The Bang Bang Club,Steven Silver,106,Drama|Romance,Film Foundry Partners,9/15/10,33,6.7,2010,0.0,0.0,at cost
0.524061,8020.0,8020,0,8020,Wrecked,Michael Greenspan,91,Thriller|Mystery,TÃ©lÃ©film Canada|Independent Edge FIlms|Canadian Film or Video Production Tax Credit (CPTC)|Province of British Columbia Film Incentive BC|Three-Seven Entertainment,12/4/10,54,5.3,2010,0.0,8020.0,profit
0.523187,-8500000.0,-8500000,8500000,0,The Tortured,Robert Lieberman,79,Horror,Twisted Pictures|MP Productions|LightTower Entertainment|Twisted Light Productions,6/15/10,22,5.6,2010,8500000.0,0.0,loss
0.518174,0.0,0,0,0,The Last Song,Julie Anne Robinson,107,Drama|Family|Romance,Touchstone Pictures,3/31/10,529,6.8,2010,0.0,0.0,at cost
0.516644,0.0,0,0,0,The Human Centipede 2 (Full Sequence),Tom Six,91,Drama|Horror|Crime,Six Entertainment,8/21/10,159,4.7,2010,0.0,0.0,at cost
0.514465,10124262.0,10124262,8000000,18124262,Another Year,Mike Leigh,129,Comedy|Drama,Film4|Thin Man Films,11/5/10,46,6.7,2010,8000000.0,18124262.0,profit
0.514385,0.0,0,0,0,Barbie: A Fashion Fairytale,William Lau,79,Family|Animation,Mattel|Evolution Films,9/14/10,31,6.5,2010,0.0,0.0,at cost
0.513857,-2385227.0,-2385227,5000000,2614773,Everything Must Go,Dan Rush,97,Comedy|Drama|Romance,Birdsong Pictures|IM Global,10/15/10,111,5.8,2010,5000000.0,2614773.0,loss
0.513524,0.0,0,0,0,Sherlock Holmes,Rachel Goldenberg,89,Fantasy|Drama|Horror|Action|Thriller,The Asylum,1/26/10,35,5.5,2010,0.0,0.0,at cost
0.512957,34956140.0,34956140,20000000,54956140,The Crazies,Breck Eisner,101,Mystery|Horror|Action,Penn Station Entertainment|Participant Media|Imagenation Abu Dhabi FZ|Overture Films,2/26/10,320,6.1,2010,20000000.0,54956140.0,profit
0.51097,0.0,0,0,0,Chatroom,Hideo Nakata,97,Drama|Thriller,Ruby Films,8/11/10,65,5.9,2010,0.0,0.0,at cost
0.507471,0.0,0,0,0,The Client List,Eric Laneuville,88,Drama,Sony Pictures Television|Jaffe / Braunstein Entertainment|Fedora Films,7/19/10,25,5.2,2010,0.0,0.0,at cost
0.507092,-10000.0,-10000,10000,0,í¬í™” ì†ìœ¼ë¡œ,John H. Lee,120,War,Taewon Entertainment|CJ Entertainment|UBU Film|H Plus Communication,6/16/10,21,6.9,2010,10000.0,0.0,loss
0.498635,129058.0,129058,5000000,5129058,Rabbit Hole,John Cameron Mitchell,91,Drama,Olympus Pictures,12/16/10,73,6.6,2010,5000000.0,5129058.0,profit
0.49843,-8000000.0,-8000000,8000000,0,Somewhere,Sofia Coppola,98,Drama,American Zoetrope|Focus Features|PathÃ©!|Tohokushinsha,9/3/10,120,6.2,2010,8000000.0,0.0,loss
0.495162,19300000.0,19300000,20000000,39300000,Alpha and Omega,Anthony Bell|Ben Gluck,88,Family|Animation,Lions Gate Family Entertainment|Relativity Media|Crest Animation Productions,9/17/10,84,5.5,2010,20000000.0,39300000.0,profit
0.493121,-22000000.0,-22000000,22000000,0,You Will Meet a Tall Dark Stranger,Woody Allen,98,Comedy|Drama|Romance,Antena 3 Films,5/23/10,131,5.8,2010,22000000.0,0.0,loss
